"rules","support","confidence","lift"
"{路旁的橡树,寓言两则,燕子,燕子专列} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子专列} => {燕子}",0.031,1,6.291
"{古诗两首,路旁的橡树,寓言两则,燕子} => {燕子专列}",0.031,1,10.286
"{古诗两首,燕子,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.769,9.969
"{荷花,路旁的橡树,寓言两则,燕子专列} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子专列} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.8,10.368
"{惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.032,1,6.291
"{惊弓之鸟,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.032,1,9.391
"{路旁的橡树,寓言两则,燕子,一个村庄的故事} => {惊弓之鸟}",0.032,1,9.672
"{惊弓之鸟,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.032,0.724,9.385
"{惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {荷花}",0.032,1,6
"{荷花,惊弓之鸟,路旁的橡树,寓言两则} => {一个村庄的故事}",0.032,1,9.391
"{荷花,路旁的橡树,寓言两则,一个村庄的故事} => {惊弓之鸟}",0.032,1,9.672
"{荷花,惊弓之鸟,一个村庄的故事} => {路旁的橡树,寓言两则}",0.032,0.724,9.385
"{惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,路旁的橡树,寓言两则,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,惊弓之鸟,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.645,8.361
"{惊弓之鸟,路旁的橡树,寓言两则,燕子} => {荷花}",0.032,1,6
"{荷花,惊弓之鸟,路旁的橡树,寓言两则} => {燕子}",0.032,1,6.291
"{荷花,路旁的橡树,寓言两则,燕子} => {惊弓之鸟}",0.032,1,9.672
"{荷花,惊弓之鸟,燕子} => {路旁的橡树,寓言两则}",0.032,0.808,10.468
"{惊弓之鸟,路旁的橡树,寓言两则,燕子} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则} => {燕子}",0.031,1,6.291
"{古诗两首,路旁的橡树,寓言两则,燕子} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,惊弓之鸟,燕子} => {路旁的橡树,寓言两则}",0.031,0.714,9.257
"{荷花,惊弓之鸟,路旁的橡树,寓言两则} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,惊弓之鸟} => {路旁的橡树,寓言两则}",0.031,0.645,8.361
"{路旁的橡树,寓言两则,燕子,一个村庄的故事} => {荷花}",0.032,1,6
"{荷花,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.032,1,6.291
"{荷花,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.032,1,9.391
"{荷花,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.032,0.75,9.72
"{路旁的橡树,寓言两则,燕子,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.031,1,6.291
"{古诗两首,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.741,9.6
"{荷花,路旁的橡树,寓言两则,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,一个村庄的故事} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.69,8.938
"{荷花,路旁的橡树,寓言两则,燕子} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则} => {燕子}",0.031,1,6.291
"{惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,0.952,9.796
"{惊弓之鸟,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.769,9.063
"{惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.87,8.41
"{惊弓之鸟,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,0.952,9.796
"{惊弓之鸟,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,0.8,9.425
"{惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{荷花,惊弓之鸟,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,惊弓之鸟,燕子专列} => {珍珠泉,翠鸟}",0.031,0.8,9.425
"{惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{古诗两首,惊弓之鸟,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,惊弓之鸟,燕子专列} => {珍珠泉,翠鸟}",0.031,0.769,9.063
"{燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.034,0.957,8.983
"{燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.034,0.957,9.839
"{燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.034,0.815,9.6
"{荷花,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,1,9.391
"{荷花,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.032,1,10.286
"{荷花,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.778,9.164
"{古诗两首,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,0.955,8.964
"{古诗两首,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.032,0.955,9.818
"{古诗两首,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.808,9.516
"{燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.032,0.913,5.478
"{荷花,燕子专列,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{荷花,燕子,珍珠泉,翠鸟} => {燕子专列}",0.032,0.955,9.818
"{荷花,燕子,燕子专列} => {珍珠泉,翠鸟}",0.032,0.84,9.897
"{燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.034,0.957,3.084
"{古诗两首,燕子专列,珍珠泉,翠鸟} => {燕子}",0.034,1,6.291
"{古诗两首,燕子,珍珠泉,翠鸟} => {燕子专列}",0.034,0.957,9.839
"{古诗两首,燕子,燕子专列} => {珍珠泉,翠鸟}",0.034,0.846,9.969
"{荷花,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.032,1,3.224
"{古诗两首,燕子专列,珍珠泉,翠鸟} => {荷花}",0.032,0.955,5.727
"{古诗两首,荷花,珍珠泉,翠鸟} => {燕子专列}",0.032,0.955,9.818
"{古诗两首,荷花,燕子专列} => {珍珠泉,翠鸟}",0.032,0.84,9.897
"{惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{惊弓之鸟,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,1,9.391
"{燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.032,0.913,8.831
"{惊弓之鸟,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.724,8.532
"{惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,0.952,5.714
"{荷花,惊弓之鸟,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{荷花,惊弓之鸟,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.69,8.125
"{惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{古诗两首,惊弓之鸟,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.645,7.601
"{惊弓之鸟,燕子,珍珠泉,翠鸟} => {荷花}",0.031,0.952,5.714
"{荷花,惊弓之鸟,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,燕子,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{荷花,惊弓之鸟,燕子} => {珍珠泉,翠鸟}",0.031,0.769,9.063
"{惊弓之鸟,燕子,珍珠泉,翠鸟} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,燕子,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.87,8.41
"{古诗两首,惊弓之鸟,燕子} => {珍珠泉,翠鸟}",0.031,0.714,8.416
"{荷花,惊弓之鸟,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{古诗两首,荷花,惊弓之鸟} => {珍珠泉,翠鸟}",0.031,0.645,7.601
"{燕子,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.032,0.913,5.478
"{荷花,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{荷花,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,0.955,8.964
"{荷花,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.75,8.836
"{燕子,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.032,0.913,2.944
"{古诗两首,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,0.955,6.005
"{古诗两首,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,0.913,8.575
"{古诗两首,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.778,9.164
"{荷花,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.032,1,3.224
"{古诗两首,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.032,0.955,5.727
"{古诗两首,荷花,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,0.955,8.964
"{古诗两首,荷花,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.724,8.532
"{荷花,燕子,珍珠泉,翠鸟} => {古诗两首}",0.034,1,3.224
"{古诗两首,燕子,珍珠泉,翠鸟} => {荷花}",0.034,0.957,5.739
"{古诗两首,荷花,珍珠泉,翠鸟} => {燕子}",0.034,1,6.291
"{惊弓之鸟,燕子专列,一个村庄的故事} => {燕子}",0.037,0.923,5.807
"{惊弓之鸟,燕子,燕子专列} => {一个村庄的故事}",0.037,0.96,9.016
"{燕子,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.037,0.889,8.597
"{惊弓之鸟,燕子,一个村庄的故事} => {燕子专列}",0.037,0.828,8.512
"{惊弓之鸟,燕子专列,一个村庄的故事} => {荷花}",0.039,0.962,5.769
"{荷花,惊弓之鸟,燕子专列} => {一个村庄的故事}",0.039,1,9.391
"{荷花,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.039,0.926,8.955
"{荷花,惊弓之鸟,一个村庄的故事} => {燕子专列}",0.039,0.862,8.867
"{惊弓之鸟,燕子专列,一个村庄的故事} => {古诗两首}",0.039,0.962,3.1
"{古诗两首,惊弓之鸟,燕子专列} => {一个村庄的故事}",0.039,0.962,9.03
"{古诗两首,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.039,0.962,9.3
"{古诗两首,惊弓之鸟,一个村庄的故事} => {燕子专列}",0.039,0.806,8.295
"{惊弓之鸟,燕子,燕子专列} => {荷花}",0.035,0.92,5.52
"{荷花,惊弓之鸟,燕子专列} => {燕子}",0.035,0.92,5.788
"{荷花,燕子,燕子专列} => {惊弓之鸟}",0.035,0.92,8.898
"{荷花,惊弓之鸟,燕子} => {燕子专列}",0.035,0.885,9.099
"{惊弓之鸟,燕子,燕子专列} => {古诗两首}",0.037,0.96,3.095
"{古诗两首,惊弓之鸟,燕子专列} => {燕子}",0.037,0.923,5.807
"{古诗两首,燕子,燕子专列} => {惊弓之鸟}",0.037,0.923,8.928
"{古诗两首,惊弓之鸟,燕子} => {燕子专列}",0.037,0.857,8.816
"{荷花,惊弓之鸟,燕子专列} => {古诗两首}",0.037,0.96,3.095
"{古诗两首,惊弓之鸟,燕子专列} => {荷花}",0.037,0.923,5.538
"{古诗两首,荷花,燕子专列} => {惊弓之鸟}",0.037,0.96,9.285
"{古诗两首,荷花,惊弓之鸟} => {燕子专列}",0.037,0.774,7.963
"{燕子,燕子专列,一个村庄的故事} => {荷花}",0.039,0.926,5.556
"{荷花,燕子专列,一个村庄的故事} => {燕子}",0.039,0.926,5.825
"{荷花,燕子,燕子专列} => {一个村庄的故事}",0.039,1,9.391
"{荷花,燕子,一个村庄的故事} => {燕子专列}",0.039,0.893,9.184
"{燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.037,0.889,2.866
"{古诗两首,燕子专列,一个村庄的故事} => {燕子}",0.037,0.923,5.807
"{古诗两首,燕子,燕子专列} => {一个村庄的故事}",0.037,0.923,8.669
"{古诗两首,燕子,一个村庄的故事} => {燕子专列}",0.037,0.889,9.143
"{荷花,燕子专列,一个村庄的故事} => {古诗两首}",0.039,0.926,2.985
"{古诗两首,燕子专列,一个村庄的故事} => {荷花}",0.039,0.962,5.769
"{古诗两首,荷花,燕子专列} => {一个村庄的故事}",0.039,1,9.391
"{古诗两首,荷花,一个村庄的故事} => {燕子专列}",0.039,0.862,8.867
"{荷花,燕子,燕子专列} => {古诗两首}",0.035,0.92,2.966
"{古诗两首,燕子,燕子专列} => {荷花}",0.035,0.885,5.308
"{古诗两首,荷花,燕子专列} => {燕子}",0.035,0.92,5.788
"{惊弓之鸟,燕子,一个村庄的故事} => {荷花}",0.039,0.862,5.172
"{荷花,惊弓之鸟,一个村庄的故事} => {燕子}",0.039,0.862,5.424
"{荷花,惊弓之鸟,燕子} => {一个村庄的故事}",0.039,0.962,9.03
"{荷花,燕子,一个村庄的故事} => {惊弓之鸟}",0.039,0.893,8.635
"{惊弓之鸟,燕子,一个村庄的故事} => {古诗两首}",0.04,0.897,2.89
"{古诗两首,惊弓之鸟,一个村庄的故事} => {燕子}",0.04,0.839,5.277
"{古诗两首,惊弓之鸟,燕子} => {一个村庄的故事}",0.04,0.929,8.72
"{古诗两首,燕子,一个村庄的故事} => {惊弓之鸟}",0.04,0.963,9.313
"{荷花,惊弓之鸟,一个村庄的故事} => {古诗两首}",0.043,0.966,3.113
"{古诗两首,惊弓之鸟,一个村庄的故事} => {荷花}",0.043,0.903,5.419
"{古诗两首,荷花,惊弓之鸟} => {一个村庄的故事}",0.043,0.903,8.482
"{古诗两首,荷花,一个村庄的故事} => {惊弓之鸟}",0.043,0.966,9.338
"{荷花,惊弓之鸟,燕子} => {古诗两首}",0.039,0.962,3.1
"{古诗两首,惊弓之鸟,燕子} => {荷花}",0.039,0.893,5.357
"{古诗两首,荷花,惊弓之鸟} => {燕子}",0.039,0.806,5.074
"{荷花,燕子,一个村庄的故事} => {古诗两首}",0.039,0.893,2.878
"{古诗两首,燕子,一个村庄的故事} => {荷花}",0.039,0.926,5.556
"{古诗两首,荷花,一个村庄的故事} => {燕子}",0.039,0.862,5.424
"{翠鸟,荷花,惊弓之鸟,一个村庄的故事} => {古诗两首}",0.011,0.875,2.821
"{翠鸟,古诗两首,惊弓之鸟,一个村庄的故事} => {荷花}",0.011,1,6
"{翠鸟,古诗两首,荷花,惊弓之鸟} => {一个村庄的故事}",0.011,0.875,8.217
"{翠鸟,古诗两首,荷花,一个村庄的故事} => {惊弓之鸟}",0.011,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
