"rules","support","confidence","lift"
"{Birthday,Clothes(1),Clothes(2)} => {ChildrensDay}",0.154,1,3.488
"{Birthday,ChildrensDay,Clothes(2)} => {Clothes(1)}",0.154,1,6.5
"{ChildrensDay,Clothes(1),Clothes(2)} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Clothes(1)} => {Clothes(2)}",0.154,1,3.488
"{Ability,Clothes(1),Clothes(2)} => {ChildrensDay}",0.154,1,3.488
"{Ability,ChildrensDay,Clothes(2)} => {Clothes(1)}",0.154,1,6.5
"{ChildrensDay,Clothes(1),Time} => {Food}",0.154,1,2.424
"{ChildrensDay,Clothes(1),Food} => {Time}",0.154,1,2.424
"{Clothes(1),Food,Time} => {ChildrensDay}",0.154,1,3.488
"{ChildrensDay,Food,Time} => {Clothes(1)}",0.154,1,6.5
"{ChildrensDay,Clothes(1),Time} => {Birthday}",0.154,1,2.424
"{Birthday,ChildrensDay,Clothes(1)} => {Time}",0.154,1,2.424
"{Birthday,Clothes(1),Time} => {ChildrensDay}",0.154,1,3.488
"{Birthday,ChildrensDay,Time} => {Clothes(1)}",0.154,1,6.5
"{ChildrensDay,Clothes(1),Time} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Clothes(1)} => {Time}",0.154,1,2.424
"{Ability,Clothes(1),Time} => {ChildrensDay}",0.154,1,3.488
"{Ability,ChildrensDay,Time} => {Clothes(1)}",0.154,1,6.5
"{ChildrensDay,Clothes(1),Food} => {Birthday}",0.154,1,2.424
"{Birthday,ChildrensDay,Clothes(1)} => {Food}",0.154,1,2.424
"{Birthday,Clothes(1),Food} => {ChildrensDay}",0.154,1,3.488
"{Birthday,ChildrensDay,Food} => {Clothes(1)}",0.154,1,6.5
"{ChildrensDay,Clothes(1),Food} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Clothes(1)} => {Food}",0.154,1,2.424
"{Ability,Clothes(1),Food} => {ChildrensDay}",0.154,1,3.488
"{Ability,ChildrensDay,Food} => {Clothes(1)}",0.154,1,6.5
"{Birthday,ChildrensDay,Clothes(1)} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Clothes(1)} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Clothes(1)} => {ChildrensDay}",0.154,1,3.488
"{Ability,Birthday,ChildrensDay} => {Clothes(1)}",0.154,1,6.5
"{Clothes(1),Clothes(2),Time} => {Food}",0.154,1,2.424
"{Clothes(1),Clothes(2),Food} => {Time}",0.154,1,2.424
"{Clothes(1),Food,Time} => {Clothes(2)}",0.154,1,3.488
"{Clothes(2),Food,Time} => {Clothes(1)}",0.154,1,6.5
"{Clothes(1),Clothes(2),Time} => {Birthday}",0.154,1,2.424
"{Birthday,Clothes(1),Clothes(2)} => {Time}",0.154,1,2.424
"{Birthday,Clothes(1),Time} => {Clothes(2)}",0.154,1,3.488
"{Birthday,Clothes(2),Time} => {Clothes(1)}",0.154,1,6.5
"{Clothes(1),Clothes(2),Time} => {Ability}",0.154,1,2.424
"{Ability,Clothes(1),Clothes(2)} => {Time}",0.154,1,2.424
"{Ability,Clothes(1),Time} => {Clothes(2)}",0.154,1,3.488
"{Ability,Clothes(2),Time} => {Clothes(1)}",0.154,1,6.5
"{Clothes(1),Clothes(2),Food} => {Birthday}",0.154,1,2.424
"{Birthday,Clothes(1),Clothes(2)} => {Food}",0.154,1,2.424
"{Birthday,Clothes(1),Food} => {Clothes(2)}",0.154,1,3.488
"{Birthday,Clothes(2),Food} => {Clothes(1)}",0.154,1,6.5
"{Clothes(1),Clothes(2),Food} => {Ability}",0.154,1,2.424
"{Ability,Clothes(1),Clothes(2)} => {Food}",0.154,1,2.424
"{Ability,Clothes(1),Food} => {Clothes(2)}",0.154,1,3.488
"{Ability,Clothes(2),Food} => {Clothes(1)}",0.154,1,6.5
"{Birthday,Clothes(1),Clothes(2)} => {Ability}",0.154,1,2.424
"{Ability,Clothes(1),Clothes(2)} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Clothes(1)} => {Clothes(2)}",0.154,1,3.488
"{Ability,Birthday,Clothes(2)} => {Clothes(1)}",0.154,1,6.5
"{Clothes(1),Food,Time} => {Birthday}",0.154,1,2.424
"{Birthday,Clothes(1),Time} => {Food}",0.154,1,2.424
"{Birthday,Clothes(1),Food} => {Time}",0.154,1,2.424
"{Clothes(1),Food,Time} => {Ability}",0.154,1,2.424
"{Ability,Clothes(1),Time} => {Food}",0.154,1,2.424
"{Ability,Clothes(1),Food} => {Time}",0.154,1,2.424
"{Birthday,Clothes(1),Time} => {Ability}",0.154,1,2.424
"{Ability,Clothes(1),Time} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Clothes(1)} => {Time}",0.154,1,2.424
"{Birthday,Clothes(1),Food} => {Ability}",0.154,1,2.424
"{Ability,Clothes(1),Food} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Clothes(1)} => {Food}",0.154,1,2.424
"{ChildrensDay,Clothes(2),Partsofthebody} => {Time}",0.154,1,2.424
"{ChildrensDay,Partsofthebody,Time} => {Clothes(2)}",0.154,1,3.488
"{Clothes(2),Partsofthebody,Time} => {ChildrensDay}",0.154,1,3.488
"{ChildrensDay,Clothes(2),Time} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Clothes(2),Partsofthebody} => {Food}",0.154,1,2.424
"{ChildrensDay,Food,Partsofthebody} => {Clothes(2)}",0.154,1,3.488
"{Clothes(2),Food,Partsofthebody} => {ChildrensDay}",0.154,1,3.488
"{ChildrensDay,Clothes(2),Food} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Clothes(2),Partsofthebody} => {Birthday}",0.154,1,2.424
"{Birthday,ChildrensDay,Partsofthebody} => {Clothes(2)}",0.154,1,3.488
"{Birthday,Clothes(2),Partsofthebody} => {ChildrensDay}",0.154,1,3.488
"{Birthday,ChildrensDay,Clothes(2)} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Clothes(2),Partsofthebody} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Partsofthebody} => {Clothes(2)}",0.154,1,3.488
"{Ability,Clothes(2),Partsofthebody} => {ChildrensDay}",0.154,1,3.488
"{Ability,ChildrensDay,Clothes(2)} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Partsofthebody,Time} => {Food}",0.154,1,2.424
"{ChildrensDay,Food,Partsofthebody} => {Time}",0.154,1,2.424
"{Food,Partsofthebody,Time} => {ChildrensDay}",0.154,1,3.488
"{ChildrensDay,Food,Time} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Partsofthebody,Time} => {Birthday}",0.154,1,2.424
"{Birthday,ChildrensDay,Partsofthebody} => {Time}",0.154,1,2.424
"{Birthday,Partsofthebody,Time} => {ChildrensDay}",0.154,1,3.488
"{Birthday,ChildrensDay,Time} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Partsofthebody,Time} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Partsofthebody} => {Time}",0.154,1,2.424
"{Ability,Partsofthebody,Time} => {ChildrensDay}",0.154,1,3.488
"{Ability,ChildrensDay,Time} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Food,Partsofthebody} => {Birthday}",0.154,1,2.424
"{Birthday,ChildrensDay,Partsofthebody} => {Food}",0.154,1,2.424
"{Birthday,Food,Partsofthebody} => {ChildrensDay}",0.154,1,3.488
"{Birthday,ChildrensDay,Food} => {Partsofthebody}",0.154,1,6.5
"{ChildrensDay,Food,Partsofthebody} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Partsofthebody} => {Food}",0.154,1,2.424
"{Ability,Food,Partsofthebody} => {ChildrensDay}",0.154,1,3.488
"{Ability,ChildrensDay,Food} => {Partsofthebody}",0.154,1,6.5
"{Birthday,ChildrensDay,Partsofthebody} => {Ability}",0.154,1,2.424
"{Ability,ChildrensDay,Partsofthebody} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Partsofthebody} => {ChildrensDay}",0.154,1,3.488
"{Ability,Birthday,ChildrensDay} => {Partsofthebody}",0.154,1,6.5
"{Clothes(2),Partsofthebody,Time} => {Food}",0.154,1,2.424
"{Clothes(2),Food,Partsofthebody} => {Time}",0.154,1,2.424
"{Food,Partsofthebody,Time} => {Clothes(2)}",0.154,1,3.488
"{Clothes(2),Food,Time} => {Partsofthebody}",0.154,1,6.5
"{Clothes(2),Partsofthebody,Time} => {Birthday}",0.154,1,2.424
"{Birthday,Clothes(2),Partsofthebody} => {Time}",0.154,1,2.424
"{Birthday,Partsofthebody,Time} => {Clothes(2)}",0.154,1,3.488
"{Birthday,Clothes(2),Time} => {Partsofthebody}",0.154,1,6.5
"{Clothes(2),Partsofthebody,Time} => {Ability}",0.154,1,2.424
"{Ability,Clothes(2),Partsofthebody} => {Time}",0.154,1,2.424
"{Ability,Partsofthebody,Time} => {Clothes(2)}",0.154,1,3.488
"{Ability,Clothes(2),Time} => {Partsofthebody}",0.154,1,6.5
"{Clothes(2),Food,Partsofthebody} => {Birthday}",0.154,1,2.424
"{Birthday,Clothes(2),Partsofthebody} => {Food}",0.154,1,2.424
"{Birthday,Food,Partsofthebody} => {Clothes(2)}",0.154,1,3.488
"{Birthday,Clothes(2),Food} => {Partsofthebody}",0.154,1,6.5
"{Clothes(2),Food,Partsofthebody} => {Ability}",0.154,1,2.424
"{Ability,Clothes(2),Partsofthebody} => {Food}",0.154,1,2.424
"{Ability,Food,Partsofthebody} => {Clothes(2)}",0.154,1,3.488
"{Ability,Clothes(2),Food} => {Partsofthebody}",0.154,1,6.5
"{Birthday,Clothes(2),Partsofthebody} => {Ability}",0.154,1,2.424
"{Ability,Clothes(2),Partsofthebody} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Partsofthebody} => {Clothes(2)}",0.154,1,3.488
"{Ability,Birthday,Clothes(2)} => {Partsofthebody}",0.154,1,6.5
"{Food,Partsofthebody,Time} => {Birthday}",0.154,1,2.424
"{Birthday,Partsofthebody,Time} => {Food}",0.154,1,2.424
"{Birthday,Food,Partsofthebody} => {Time}",0.154,1,2.424
"{Food,Partsofthebody,Time} => {Ability}",0.154,1,2.424
"{Ability,Partsofthebody,Time} => {Food}",0.154,1,2.424
"{Ability,Food,Partsofthebody} => {Time}",0.154,1,2.424
"{Birthday,Partsofthebody,Time} => {Ability}",0.154,1,2.424
"{Ability,Partsofthebody,Time} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Partsofthebody} => {Time}",0.154,1,2.424
"{Birthday,Food,Partsofthebody} => {Ability}",0.154,1,2.424
"{Ability,Food,Partsofthebody} => {Birthday}",0.154,1,2.424
"{Ability,Birthday,Partsofthebody} => {Food}",0.154,1,2.424
"{Colors,Families,HappyNewYear} => {SchoolThings}",0.175,1,5.72
"{Families,HappyNewYear,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,HappyNewYear,SchoolThings} => {Families}",0.175,1,5.72
"{Colors,Families,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Colors,Families,HappyNewYear} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,HappyNewYear} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,HappyNewYear} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Families} => {HappyNewYear}",0.175,1,5.72
"{Colors,Families,HappyNewYear} => {Greetings}",0.175,1,2.2
"{Families,Greetings,HappyNewYear} => {Colors}",0.175,1,5.72
"{Colors,Greetings,HappyNewYear} => {Families}",0.175,1,5.72
"{Colors,Families,Greetings} => {HappyNewYear}",0.175,1,5.72
"{Colors,Families,HappyNewYear} => {Hello}",0.175,1,2.2
"{Families,HappyNewYear,Hello} => {Colors}",0.175,1,5.72
"{Colors,HappyNewYear,Hello} => {Families}",0.175,1,5.72
"{Colors,Families,Hello} => {HappyNewYear}",0.175,1,5.72
"{Colors,Families,HappyNewYear} => {Numbers}",0.175,1,2.2
"{Families,HappyNewYear,Numbers} => {Colors}",0.175,1,5.72
"{Colors,HappyNewYear,Numbers} => {Families}",0.175,1,5.72
"{Colors,Families,Numbers} => {HappyNewYear}",0.175,1,5.72
"{Families,HappyNewYear,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,HappyNewYear} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,HappyNewYear,SchoolThings} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Families,HappyNewYear,SchoolThings} => {Greetings}",0.175,1,2.2
"{Families,Greetings,HappyNewYear} => {SchoolThings}",0.175,1,5.72
"{Greetings,HappyNewYear,SchoolThings} => {Families}",0.175,1,5.72
"{Families,Greetings,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Families,HappyNewYear,SchoolThings} => {Hello}",0.175,1,2.2
"{Families,HappyNewYear,Hello} => {SchoolThings}",0.175,1,5.72
"{HappyNewYear,Hello,SchoolThings} => {Families}",0.175,1,5.72
"{Families,Hello,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Families,HappyNewYear,SchoolThings} => {Numbers}",0.175,1,2.2
"{Families,HappyNewYear,Numbers} => {SchoolThings}",0.175,1,5.72
"{HappyNewYear,Numbers,SchoolThings} => {Families}",0.175,1,5.72
"{Families,Numbers,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,HappyNewYear} => {Greetings}",0.175,1,2.2
"{Families,Greetings,HappyNewYear} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Greetings,HappyNewYear} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,Greetings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,HappyNewYear} => {Hello}",0.175,1,2.2
"{Families,HappyNewYear,Hello} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Hello} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,Hello} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,HappyNewYear} => {Numbers}",0.175,1,2.2
"{Families,HappyNewYear,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Numbers} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,Numbers} => {HappyNewYear}",0.175,1,5.72
"{Families,Greetings,HappyNewYear} => {Hello}",0.175,1,2.2
"{Families,HappyNewYear,Hello} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Hello} => {Families}",0.175,1,5.72
"{Families,Greetings,Hello} => {HappyNewYear}",0.175,1,5.72
"{Families,Greetings,HappyNewYear} => {Numbers}",0.175,1,2.2
"{Families,HappyNewYear,Numbers} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Numbers} => {Families}",0.175,1,5.72
"{Families,Greetings,Numbers} => {HappyNewYear}",0.175,1,5.72
"{Families,HappyNewYear,Hello} => {Numbers}",0.175,1,2.2
"{Families,HappyNewYear,Numbers} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,Numbers} => {Families}",0.175,1,5.72
"{Families,Hello,Numbers} => {HappyNewYear}",0.175,1,5.72
"{Colors,HappyNewYear,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Colors,HappyNewYear} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,HappyNewYear,SchoolThings} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Colors,HappyNewYear,SchoolThings} => {Greetings}",0.175,1,2.2
"{Colors,Greetings,HappyNewYear} => {SchoolThings}",0.175,1,5.72
"{Greetings,HappyNewYear,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,Greetings,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Colors,HappyNewYear,SchoolThings} => {Hello}",0.175,1,2.2
"{Colors,HappyNewYear,Hello} => {SchoolThings}",0.175,1,5.72
"{HappyNewYear,Hello,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,Hello,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Colors,HappyNewYear,SchoolThings} => {Numbers}",0.175,1,2.2
"{Colors,HappyNewYear,Numbers} => {SchoolThings}",0.175,1,5.72
"{HappyNewYear,Numbers,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,Numbers,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,HappyNewYear} => {Greetings}",0.175,1,2.2
"{Colors,Greetings,HappyNewYear} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Greetings,HappyNewYear} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Greetings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,HappyNewYear} => {Hello}",0.175,1,2.2
"{Colors,HappyNewYear,Hello} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Hello} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Hello} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,HappyNewYear} => {Numbers}",0.175,1,2.2
"{Colors,HappyNewYear,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Numbers} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Numbers} => {HappyNewYear}",0.175,1,5.72
"{Colors,Greetings,HappyNewYear} => {Hello}",0.175,1,2.2
"{Colors,HappyNewYear,Hello} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Hello} => {Colors}",0.175,1,5.72
"{Colors,Greetings,Hello} => {HappyNewYear}",0.175,1,5.72
"{Colors,Greetings,HappyNewYear} => {Numbers}",0.175,1,2.2
"{Colors,HappyNewYear,Numbers} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Numbers} => {Colors}",0.175,1,5.72
"{Colors,Greetings,Numbers} => {HappyNewYear}",0.175,1,5.72
"{Colors,HappyNewYear,Hello} => {Numbers}",0.175,1,2.2
"{Colors,HappyNewYear,Numbers} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,Numbers} => {Colors}",0.175,1,5.72
"{Colors,Hello,Numbers} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,HappyNewYear,SchoolThings} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Greetings,HappyNewYear} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Greetings,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,HappyNewYear,SchoolThings} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Hello} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Hello,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,HappyNewYear,SchoolThings} => {Numbers}",0.175,1,2.2
"{HappyNewYear,Numbers,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Numbers} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Numbers,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Greetings,HappyNewYear,SchoolThings} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,SchoolThings} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Hello} => {SchoolThings}",0.175,1,5.72
"{Greetings,Hello,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{Greetings,HappyNewYear,SchoolThings} => {Numbers}",0.175,1,2.2
"{HappyNewYear,Numbers,SchoolThings} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Numbers} => {SchoolThings}",0.175,1,5.72
"{Greetings,Numbers,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{HappyNewYear,Hello,SchoolThings} => {Numbers}",0.175,1,2.2
"{HappyNewYear,Numbers,SchoolThings} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,Numbers} => {SchoolThings}",0.175,1,5.72
"{Hello,Numbers,SchoolThings} => {HappyNewYear}",0.175,1,5.72
"{AgeandPhoneNumbers,Greetings,HappyNewYear} => {Hello}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Hello} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Hello} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Greetings,HappyNewYear} => {Numbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Numbers} => {Greetings}",0.175,1,2.2
"{Greetings,HappyNewYear,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Hello} => {Numbers}",0.175,1,2.2
"{AgeandPhoneNumbers,HappyNewYear,Numbers} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{Greetings,HappyNewYear,Hello} => {Numbers}",0.175,1,2.2
"{Greetings,HappyNewYear,Numbers} => {Hello}",0.175,1,2.2
"{HappyNewYear,Hello,Numbers} => {Greetings}",0.175,1,2.2
"{Colors,Families,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Colors,Families} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,SchoolThings} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,SchoolThings} => {Families}",0.175,1,5.72
"{Colors,Families,SchoolThings} => {Greetings}",0.175,1,2.2
"{Colors,Families,Greetings} => {SchoolThings}",0.175,1,5.72
"{Families,Greetings,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,Greetings,SchoolThings} => {Families}",0.175,1,5.72
"{Colors,Families,SchoolThings} => {Hello}",0.175,1,2.2
"{Colors,Families,Hello} => {SchoolThings}",0.175,1,5.72
"{Families,Hello,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,Hello,SchoolThings} => {Families}",0.175,1,5.72
"{Colors,Families,SchoolThings} => {Numbers}",0.175,1,2.2
"{Colors,Families,Numbers} => {SchoolThings}",0.175,1,5.72
"{Families,Numbers,SchoolThings} => {Colors}",0.175,1,5.72
"{Colors,Numbers,SchoolThings} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Families} => {Greetings}",0.175,1,2.2
"{Colors,Families,Greetings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Greetings} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Greetings} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Families} => {Hello}",0.175,1,2.2
"{Colors,Families,Hello} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Hello} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Hello} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Families} => {Numbers}",0.175,1,2.2
"{Colors,Families,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Numbers} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,Numbers} => {Families}",0.175,1,5.72
"{Colors,Families,Greetings} => {Hello}",0.175,1,2.2
"{Colors,Families,Hello} => {Greetings}",0.175,1,2.2
"{Families,Greetings,Hello} => {Colors}",0.175,1,5.72
"{Colors,Greetings,Hello} => {Families}",0.175,1,5.72
"{Colors,Families,Greetings} => {Numbers}",0.175,1,2.2
"{Colors,Families,Numbers} => {Greetings}",0.175,1,2.2
"{Families,Greetings,Numbers} => {Colors}",0.175,1,5.72
"{Colors,Greetings,Numbers} => {Families}",0.175,1,5.72
"{Colors,Families,Hello} => {Numbers}",0.175,1,2.2
"{Colors,Families,Numbers} => {Hello}",0.175,1,2.2
"{Families,Hello,Numbers} => {Colors}",0.175,1,5.72
"{Colors,Hello,Numbers} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,SchoolThings} => {Greetings}",0.175,1,2.2
"{Families,Greetings,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Greetings} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Greetings,SchoolThings} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,SchoolThings} => {Hello}",0.175,1,2.2
"{Families,Hello,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Hello} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Hello,SchoolThings} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,SchoolThings} => {Numbers}",0.175,1,2.2
"{Families,Numbers,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Numbers} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Numbers,SchoolThings} => {Families}",0.175,1,5.72
"{Families,Greetings,SchoolThings} => {Hello}",0.175,1,2.2
"{Families,Hello,SchoolThings} => {Greetings}",0.175,1,2.2
"{Families,Greetings,Hello} => {SchoolThings}",0.175,1,5.72
"{Greetings,Hello,SchoolThings} => {Families}",0.175,1,5.72
"{Families,Greetings,SchoolThings} => {Numbers}",0.175,1,2.2
"{Families,Numbers,SchoolThings} => {Greetings}",0.175,1,2.2
"{Families,Greetings,Numbers} => {SchoolThings}",0.175,1,5.72
"{Greetings,Numbers,SchoolThings} => {Families}",0.175,1,5.72
"{Families,Hello,SchoolThings} => {Numbers}",0.175,1,2.2
"{Families,Numbers,SchoolThings} => {Hello}",0.175,1,2.2
"{Families,Hello,Numbers} => {SchoolThings}",0.175,1,5.72
"{Hello,Numbers,SchoolThings} => {Families}",0.175,1,5.72
"{AgeandPhoneNumbers,Families,Greetings} => {Hello}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Hello} => {Greetings}",0.175,1,2.2
"{Families,Greetings,Hello} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Greetings} => {Numbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Numbers} => {Greetings}",0.175,1,2.2
"{Families,Greetings,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Hello} => {Numbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Families,Numbers} => {Hello}",0.175,1,2.2
"{Families,Hello,Numbers} => {AgeandPhoneNumbers}",0.175,1,2.2
"{Families,Greetings,Hello} => {Numbers}",0.175,1,2.2
"{Families,Greetings,Numbers} => {Hello}",0.175,1,2.2
"{Families,Hello,Numbers} => {Greetings}",0.175,1,2.2
"{AgeandPhoneNumbers,Colors,SchoolThings} => {Greetings}",0.175,1,2.2
"{Colors,Greetings,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
"{AgeandPhoneNumbers,Colors,Greetings} => {SchoolThings}",0.175,1,5.72
"{AgeandPhoneNumbers,Greetings,SchoolThings} => {Colors}",0.175,1,5.72
"{AgeandPhoneNumbers,Colors,SchoolThings} => {Hello}",0.175,1,2.2
"{Colors,Hello,SchoolThings} => {AgeandPhoneNumbers}",0.175,1,2.2
